id,cogency_crowd,cogency_mean_crowd,effectiveness_crowd,effectiveness_mean_crowd,reasonableness_crowd,reasonableness_mean_crowd,overall_crowd,overall_mean_crowd,argumentative_crowd,argumentative_majority_crowd,cogency_experts,cogency_mean_experts,effectiveness_experts,effectiveness_mean_experts,reasonableness_experts,reasonableness_mean_experts,overall_experts,overall_mean_experts,argumentative_experts,argumentative_majority_experts,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority
L4oV56EZCDJQt7zu3Z7c4Q,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 3, 3, 3, 4)",3.5,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 5, 3, 3, 3, 4, 4)",3.7,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 5, 3, 3, 4, 3, 4)",3.7,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 5, 3, 3, 3, 3, 4)",3.6,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 3, 3, 3, 4)(4, 'n/a')",3.75,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 5, 3, 3, 3, 4, 4)(4, 'n/a')",3.85,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 5, 3, 3, 4, 3, 4)(3, 'n/a')",3.35,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 5, 3, 3, 3, 3, 4)(3, 'n/a')",3.3,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
hcWr_zygSBmP81c-xR33kw,"(3, 'n/a', 'n/a', 4, 4, 4, 'n/a', 3, 4, 3, 2, 4, 'n/a', 5)",3.6,"(2, 'n/a', 'n/a', 4, 3, 3, 'n/a', 2, 4, 2, 2, 5, 'n/a', 5)",3.2,"(2, 'n/a', 'n/a', 4, 4, 4, 'n/a', 2, 4, 3, 2, 5, 'n/a', 5)",3.5,"(2, 'n/a', 'n/a', 4, 4, 4, 'n/a', 2, 4, 3, 2, 5, 'n/a', 5)",3.5,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4, 4)",4.0,"(5, 4)",4.5,"(4, 4)",4.0,"(4, 4)",4.0,"(1, 1)",1,"(3, 'n/a', 'n/a', 4, 4, 4, 'n/a', 3, 4, 3, 2, 4, 'n/a', 5)(4, 4)",3.8,"(2, 'n/a', 'n/a', 4, 3, 3, 'n/a', 2, 4, 2, 2, 5, 'n/a', 5)(5, 4)",3.85,"(2, 'n/a', 'n/a', 4, 4, 4, 'n/a', 2, 4, 3, 2, 5, 'n/a', 5)(4, 4)",3.75,"(2, 'n/a', 'n/a', 4, 4, 4, 'n/a', 2, 4, 3, 2, 5, 'n/a', 5)(4, 4)",3.75,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 1)",1
D6C57bBoiCtO0wDMkqt9FA,"(1, 'n/a', 2, 3, 4, 4, 5, 'n/a', 4, 'n/a', 1, 3, 'n/a', 1)",2.8,"(1, 'n/a', 2, 3, 1, 4, 5, 'n/a', 4, 'n/a', 1, 4, 'n/a', 3)",2.8,"(2, 'n/a', 2, 3, 4, 4, 5, 'n/a', 4, 'n/a', 1, 1, 'n/a', 2)",2.8,"(1, 'n/a', 2, 3, 3, 4, 5, 'n/a', 4, 'n/a', 1, 3, 'n/a', 2)",2.8,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)",1,"(3, 1)",2.0,"(3, 3)",3.0,"(2, 2)",2.0,"(3, 2)",2.5,"(1, 1)",1,"(1, 'n/a', 2, 3, 4, 4, 5, 'n/a', 4, 'n/a', 1, 3, 'n/a', 1)(3, 1)",2.4,"(1, 'n/a', 2, 3, 1, 4, 5, 'n/a', 4, 'n/a', 1, 4, 'n/a', 3)(3, 3)",2.9,"(2, 'n/a', 2, 3, 4, 4, 5, 'n/a', 4, 'n/a', 1, 1, 'n/a', 2)(2, 2)",2.4,"(1, 'n/a', 2, 3, 3, 4, 5, 'n/a', 4, 'n/a', 1, 3, 'n/a', 2)(3, 2)",2.65,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)(1, 1)",1
mneMerFVO7LItyfwaw8Ljg,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 4, 3, 3, 4, 2, 'n/a', 4)",3.0,"(2, 'n/a', 'n/a', 2, 2, 3, 'n/a', 5, 3, 2, 3, 3, 'n/a', 4)",2.9,"(2, 'n/a', 'n/a', 2, 3, 4, 'n/a', 5, 3, 2, 4, 1, 'n/a', 4)",3.0,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 5, 3, 2, 4, 2, 'n/a', 4)",3.0,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 4, 3, 3, 4, 2, 'n/a', 4)(4, 'n/a')",3.5,"(2, 'n/a', 'n/a', 2, 2, 3, 'n/a', 5, 3, 2, 3, 3, 'n/a', 4)(3, 'n/a')",2.95,"(2, 'n/a', 'n/a', 2, 3, 4, 'n/a', 5, 3, 2, 4, 1, 'n/a', 4)(3, 'n/a')",3.0,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 5, 3, 2, 4, 2, 'n/a', 4)(3, 'n/a')",3.0,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
ETIroTIiTg9t8nbi_gfktg,"(3, 'n/a', 4, 2, 4, 4, 4, 'n/a', 4, 'n/a', 4, 3, 'n/a', 3)",3.5,"(2, 'n/a', 4, 2, 3, 4, 5, 'n/a', 4, 'n/a', 4, 5, 'n/a', 5)",3.8,"(3, 'n/a', 4, 2, 4, 4, 5, 'n/a', 4, 'n/a', 4, 2, 'n/a', 3)",3.5,"(3, 'n/a', 4, 2, 4, 4, 5, 'n/a', 4, 'n/a', 4, 3, 'n/a', 3)",3.6,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(3, 'n/a', 4, 2, 4, 4, 4, 'n/a', 4, 'n/a', 4, 3, 'n/a', 3)(4, 'n/a')",3.75,"(2, 'n/a', 4, 2, 3, 4, 5, 'n/a', 4, 'n/a', 4, 5, 'n/a', 5)(4, 'n/a')",3.9,"(3, 'n/a', 4, 2, 4, 4, 5, 'n/a', 4, 'n/a', 4, 2, 'n/a', 3)(4, 'n/a')",3.75,"(3, 'n/a', 4, 2, 4, 4, 5, 'n/a', 4, 'n/a', 4, 3, 'n/a', 3)(4, 'n/a')",3.8,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
2CxK9w9j8ekd0PIdSDN-yw,"(4, 'n/a', 'n/a', 3, 4, 3, 4, 3, 4, 'n/a', 4, 4, 'n/a', 4)",3.7,"(2, 'n/a', 'n/a', 3, 2, 2, 4, 3, 3, 'n/a', 3, 5, 'n/a', 3)",3.0,"(3, 'n/a', 'n/a', 3, 4, 3, 5, 2, 3, 'n/a', 3, 4, 'n/a', 3)",3.3,"(3, 'n/a', 'n/a', 3, 4, 3, 4, 3, 4, 'n/a', 3, 4, 'n/a', 3)",3.4,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(2, 'n/a')",2.0,"(3, 'n/a')",3.0,"(2, 'n/a')",2.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 3, 4, 3, 4, 3, 4, 'n/a', 4, 4, 'n/a', 4)(4, 'n/a')",3.85,"(2, 'n/a', 'n/a', 3, 2, 2, 4, 3, 3, 'n/a', 3, 5, 'n/a', 3)(2, 'n/a')",2.5,"(3, 'n/a', 'n/a', 3, 4, 3, 5, 2, 3, 'n/a', 3, 4, 'n/a', 3)(3, 'n/a')",3.15,"(3, 'n/a', 'n/a', 3, 4, 3, 4, 3, 4, 'n/a', 3, 4, 'n/a', 3)(2, 'n/a')",2.7,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
Liv1e7SDG5-Z8WqS5WLhEQ,"(2, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 3, 4, 3, 3, 2, 3, 4)",3.1,"(3, 'n/a', 'n/a', 'n/a', 2, 4, 'n/a', 2, 4, 3, 3, 3, 3, 4)",3.1,"(2, 'n/a', 'n/a', 'n/a', 3, 3, 'n/a', 2, 4, 2, 3, 2, 3, 4)",2.8,"(2, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 2, 4, 2, 3, 2, 3, 4)",2.9,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)",1,"(3, 'n/a')",3.0,"(2, 'n/a')",2.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(2, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 3, 4, 3, 3, 2, 3, 4)(3, 'n/a')",3.05,"(3, 'n/a', 'n/a', 'n/a', 2, 4, 'n/a', 2, 4, 3, 3, 3, 3, 4)(2, 'n/a')",2.55,"(2, 'n/a', 'n/a', 'n/a', 3, 3, 'n/a', 2, 4, 2, 3, 2, 3, 4)(3, 'n/a')",2.9,"(2, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 2, 4, 2, 3, 2, 3, 4)(3, 'n/a')",2.95,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
QI0-kXbnuieWfSMBDOuVmA,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 'n/a', 4, 4, 3, 4, 4, 5)",3.9,"(3, 'n/a', 'n/a', 4, 2, 4, 'n/a', 'n/a', 4, 3, 3, 5, 4, 5)",3.7,"(4, 'n/a', 'n/a', 4, 4, 4, 'n/a', 'n/a', 4, 3, 3, 4, 4, 4)",3.8,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 'n/a', 4, 3, 3, 4, 4, 5)",3.8,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 'n/a', 4, 4, 3, 4, 4, 5)(4,)",3.95,"(3, 'n/a', 'n/a', 4, 2, 4, 'n/a', 'n/a', 4, 3, 3, 5, 4, 5)(4,)",3.85,"(4, 'n/a', 'n/a', 4, 4, 4, 'n/a', 'n/a', 4, 3, 3, 4, 4, 4)(4,)",3.9,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 'n/a', 4, 3, 3, 4, 4, 5)(4,)",3.9,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1,)",1
UssJGU57N33KHCowQ9ERfg,"(2, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 3, 2, 2, 3, 'n/a', 5)",2.7,"(1, 'n/a', 'n/a', 2, 1, 2, 'n/a', 3, 4, 1, 2, 2, 'n/a', 5)",2.3,"(2, 'n/a', 'n/a', 2, 3, 3, 'n/a', 2, 4, 2, 2, 3, 'n/a', 5)",2.8,"(2, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 4, 2, 2, 3, 'n/a', 5)",2.8,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(3, 4)",3.5,"(4, 4)",4.0,"(4, 4)",4.0,"(4, 4)",4.0,"(1, 1)",1,"(2, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 3, 2, 2, 3, 'n/a', 5)(3, 4)",3.1,"(1, 'n/a', 'n/a', 2, 1, 2, 'n/a', 3, 4, 1, 2, 2, 'n/a', 5)(4, 4)",3.15,"(2, 'n/a', 'n/a', 2, 3, 3, 'n/a', 2, 4, 2, 2, 3, 'n/a', 5)(4, 4)",3.4,"(2, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 4, 2, 2, 3, 'n/a', 5)(4, 4)",3.4,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 1)",1
1qyJ7x3au3b5tf3U081e0Q,"(3, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 5, 4, 4, 3, 3, 4)",3.4,"(3, 'n/a', 'n/a', 2, 3, 3, 'n/a', 'n/a', 5, 4, 4, 4, 3, 5)",3.6,"(4, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 5, 3, 4, 3, 3, 5)",3.5,"(3, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 5, 3, 4, 3, 3, 5)",3.4,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(3, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 5, 4, 4, 3, 3, 4)(4, 'n/a')",3.7,"(3, 'n/a', 'n/a', 2, 3, 3, 'n/a', 'n/a', 5, 4, 4, 4, 3, 5)(4, 'n/a')",3.8,"(4, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 5, 3, 4, 3, 3, 5)(3, 'n/a')",3.25,"(3, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 5, 3, 4, 3, 3, 5)(3, 'n/a')",3.2,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
2gctjStx2SXDpcKnr-_QwQ,"(3, 'n/a', 4, 'n/a', 3, 4, 3, 4, 4, 'n/a', 4, 3, 'n/a', 4)",3.6,"(3, 'n/a', 4, 'n/a', 4, 4, 4, 3, 4, 'n/a', 4, 5, 'n/a', 5)",4.0,"(3, 'n/a', 4, 'n/a', 3, 4, 5, 4, 4, 'n/a', 4, 4, 'n/a', 4)",3.9,"(3, 'n/a', 4, 'n/a', 3, 4, 4, 4, 4, 'n/a', 4, 4, 'n/a', 4)",3.8,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"(3, 'n/a', 4, 'n/a', 3, 4, 3, 4, 4, 'n/a', 4, 3, 'n/a', 4)(4,)",3.8,"(3, 'n/a', 4, 'n/a', 4, 4, 4, 3, 4, 'n/a', 4, 5, 'n/a', 5)(3,)",3.5,"(3, 'n/a', 4, 'n/a', 3, 4, 5, 4, 4, 'n/a', 4, 4, 'n/a', 4)(3,)",3.45,"(3, 'n/a', 4, 'n/a', 3, 4, 4, 4, 4, 'n/a', 4, 4, 'n/a', 4)(3,)",3.4,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1,)",1
QLv3Kr1LneNwBnnHKGb-2Q,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 5)",4.1,"(4, 'n/a', 'n/a', 4, 2, 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 5)",3.9,"(3, 'n/a', 'n/a', 4, 4, 4, 'n/a', 4, 4, 3, 4, 4, 'n/a', 5)",3.9,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 5)",4.0,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 5)(4, 'n/a')",4.05,"(4, 'n/a', 'n/a', 4, 2, 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 5)(4, 'n/a')",3.95,"(3, 'n/a', 'n/a', 4, 4, 4, 'n/a', 4, 4, 3, 4, 4, 'n/a', 5)(4, 'n/a')",3.95,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 5)(4, 'n/a')",4.0,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
UssJGU57N33KHCowQ9ERfg,"(3, 'n/a', 3, 4, 3, 2, 4, 'n/a', 3, 'n/a', 2, 2, 'n/a', 5)",3.1,"(2, 'n/a', 3, 4, 1, 2, 4, 'n/a', 3, 'n/a', 2, 3, 'n/a', 5)",2.9,"(3, 'n/a', 3, 4, 3, 3, 4, 'n/a', 3, 'n/a', 2, 2, 'n/a', 4)",3.1,"(3, 'n/a', 3, 4, 3, 2, 4, 'n/a', 3, 'n/a', 2, 2, 'n/a', 5)",3.1,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)",1,"(3, 4)",3.5,"(4, 4)",4.0,"(4, 4)",4.0,"(4, 4)",4.0,"(1, 1)",1,"(3, 'n/a', 3, 4, 3, 2, 4, 'n/a', 3, 'n/a', 2, 2, 'n/a', 5)(3, 4)",3.3,"(2, 'n/a', 3, 4, 1, 2, 4, 'n/a', 3, 'n/a', 2, 3, 'n/a', 5)(4, 4)",3.45,"(3, 'n/a', 3, 4, 3, 3, 4, 'n/a', 3, 'n/a', 2, 2, 'n/a', 4)(4, 4)",3.55,"(3, 'n/a', 3, 4, 3, 2, 4, 'n/a', 3, 'n/a', 2, 2, 'n/a', 5)(4, 4)",3.55,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)(1, 1)",1
F_XxJAN6bNGu2eHKXmd8Hg,"(4, 'n/a', 'n/a', 3, 3, 4, 4, 3, 4, 'n/a', 2, 3, 'n/a', 5)",3.5,"(4, 'n/a', 'n/a', 3, 2, 4, 4, 3, 4, 'n/a', 2, 4, 'n/a', 4)",3.4,"(4, 'n/a', 'n/a', 3, 4, 4, 4, 2, 4, 'n/a', 2, 3, 'n/a', 4)",3.4,"(4, 'n/a', 'n/a', 3, 3, 4, 4, 3, 4, 'n/a', 2, 3, 'n/a', 4)",3.4,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(5,)",5.0,"(4,)",4.0,"(1,)",1,"(4, 'n/a', 'n/a', 3, 3, 4, 4, 3, 4, 'n/a', 2, 3, 'n/a', 5)(4,)",3.75,"(4, 'n/a', 'n/a', 3, 2, 4, 4, 3, 4, 'n/a', 2, 4, 'n/a', 4)(4,)",3.7,"(4, 'n/a', 'n/a', 3, 4, 4, 4, 2, 4, 'n/a', 2, 3, 'n/a', 4)(5,)",4.2,"(4, 'n/a', 'n/a', 3, 3, 4, 4, 3, 4, 'n/a', 2, 3, 'n/a', 4)(4,)",3.7,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1,)",1
IdKhNrNNvcDHu_cS6E3dPw,"(4, 'n/a', 3, 3, 4, 4, 4, 'n/a', 4, 'n/a', 3, 3, 'n/a', 3)",3.5,"(4, 'n/a', 3, 3, 3, 4, 4, 'n/a', 3, 'n/a', 3, 5, 'n/a', 4)",3.6,"(4, 'n/a', 3, 3, 4, 4, 5, 'n/a', 3, 'n/a', 3, 4, 'n/a', 2)",3.5,"(4, 'n/a', 3, 3, 4, 4, 4, 'n/a', 3, 'n/a', 3, 4, 'n/a', 3)",3.5,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(4, 'n/a', 3, 3, 4, 4, 4, 'n/a', 4, 'n/a', 3, 3, 'n/a', 3)(4,)",3.75,"(4, 'n/a', 3, 3, 3, 4, 4, 'n/a', 3, 'n/a', 3, 5, 'n/a', 4)(4,)",3.8,"(4, 'n/a', 3, 3, 4, 4, 5, 'n/a', 3, 'n/a', 3, 4, 'n/a', 2)(4,)",3.75,"(4, 'n/a', 3, 3, 4, 4, 4, 'n/a', 3, 'n/a', 3, 4, 'n/a', 3)(4,)",3.75,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)(1,)",1
uOM8pL17V1q9KHbVoRTNCA,"(4, 'n/a', 'n/a', 2, 3, 4, 'n/a', 3, 4, 3, 2, 2, 'n/a', 4)",3.1,"(4, 'n/a', 'n/a', 2, 2, 4, 'n/a', 2, 4, 3, 2, 3, 'n/a', 3)",2.9,"(4, 'n/a', 'n/a', 2, 3, 4, 'n/a', 2, 4, 3, 2, 2, 'n/a', 3)",2.9,"(4, 'n/a', 'n/a', 2, 3, 4, 'n/a', 2, 4, 3, 2, 2, 'n/a', 3)",2.9,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(3,)",3.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(4, 'n/a', 'n/a', 2, 3, 4, 'n/a', 3, 4, 3, 2, 2, 'n/a', 4)(4,)",3.55,"(4, 'n/a', 'n/a', 2, 2, 4, 'n/a', 2, 4, 3, 2, 3, 'n/a', 3)(3,)",2.95,"(4, 'n/a', 'n/a', 2, 3, 4, 'n/a', 2, 4, 3, 2, 2, 'n/a', 3)(4,)",3.45,"(4, 'n/a', 'n/a', 2, 3, 4, 'n/a', 2, 4, 3, 2, 2, 'n/a', 3)(4,)",3.45,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1,)",1
yM0QMzxyOY6Jrt-1u5Dh7A,"(5, 'n/a', 'n/a', 4, 4, 4, 4, 'n/a', 4, 5, 3, 3, 'n/a', 3)",3.9,"(4, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 4, 3, 5, 'n/a', 5)",4.1,"(4, 'n/a', 'n/a', 4, 3, 4, 4, 'n/a', 4, 5, 3, 2, 'n/a', 4)",3.7,"(4, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 4, 3, 3, 'n/a', 4)",3.8,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(5, 'n/a', 'n/a', 4, 4, 4, 4, 'n/a', 4, 5, 3, 3, 'n/a', 3)(4,)",3.95,"(4, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 4, 3, 5, 'n/a', 5)(4,)",4.05,"(4, 'n/a', 'n/a', 4, 3, 4, 4, 'n/a', 4, 5, 3, 2, 'n/a', 4)(4,)",3.85,"(4, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 4, 3, 3, 'n/a', 4)(4,)",3.9,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)(1,)",1
Zz88w6yp2mldw6psF8KB1w,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 3, 2, 2, 2, 'n/a', 2)",2.5,"(2, 'n/a', 'n/a', 3, 1, 3, 'n/a', 2, 3, 2, 2, 3, 'n/a', 1)",2.2,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 3, 3, 2, 1, 'n/a', 2)",2.4,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 3, 2, 2, 2, 'n/a', 2)",2.4,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 3, 2, 2, 2, 'n/a', 2)(4, 'n/a')",3.25,"(2, 'n/a', 'n/a', 3, 1, 3, 'n/a', 2, 3, 2, 2, 3, 'n/a', 1)(4, 'n/a')",3.1,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 3, 3, 2, 1, 'n/a', 2)(4, 'n/a')",3.2,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 3, 2, 2, 2, 'n/a', 2)(4, 'n/a')",3.2,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
STrhSX0i6GgO-73T8kr1rw,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 2, 3, 3)",3.0,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 4, 4, 2)",3.2,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 2, 3, 'n/a', 2, 3, 3, 2)",3.1,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 3, 3, 2)",3.0,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 2, 3, 3)(4, 'n/a')",3.5,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 4, 4, 2)(4, 'n/a')",3.6,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 2, 3, 'n/a', 2, 3, 3, 2)(4, 'n/a')",3.55,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 3, 3, 2)(4, 'n/a')",3.5,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)(1, 'n/a')",1
