id,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority,text,title
3J06WJ78HNT5C2JD81FXJH12EYSVVA,"(4,)",4.0,"(3,)",3.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"yep.  I really think the liberals are getting completely out of control.  Abortions for all, cigarettes for none.  Hey, there is one town near mine that wants to ban all SALE of cigarettes...and gas stations/little corner marts are like, listen....we will go out of buisness if we can't sell cigarettes. 
If by you is anything like by me...as they take away smokers rights...they also keep raising cigarette taxes to fund state/counties.  Isn't this a bit hypocritical.  Don't smoke here, but please buy smokes so we can pay for highways?  It's all a bunch of B.s","A law went in affect today in Calabasa, CA banning smoking in all public places. Is this going too far?"
3B9J25CZ25MTL1W9NPFNI2T6UNICSN,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"Quiet Please, Positive Spin Masters At Work:

ProChoice - not ProAbortion.

Terminate - not kill.

Fetus - not a baby.

Partial Birth - still, apparently, not a baby.

If we let it, liberalism will be the wrecking ball that destroys any morality and tradition this great country has left. 

Just my opinion. Based on simply paying attention and watching the country over the past 60 years.",Any medical textbook teaches that life begins at conception.  How is abortion NOT murder?
3YD0MU1NC2AJ9OFJF8LLHG7M7JG7AF,"(4, 3, '#', 'n/a', 3, 'n/a', 4, 3, 'n/a', 3, 'n/a', 'n/a', 5, 3, 'n/a', 2, 'n/a', 'n/a', 'n/a', 'n/a')",3.3333333333333335,"(4, 3, '#', 'n/a', 3, 'n/a', 2, 3, 'n/a', 3, 'n/a', 'n/a', 5, 2, 'n/a', 2, 'n/a', 'n/a', 'n/a', 'n/a')",3.0,"(3, 3, '#', 'n/a', 3, 'n/a', 4, 3, 'n/a', 4, 'n/a', 'n/a', 5, 3, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a')",3.2222222222222223,"(4, 3, '#', 'n/a', 3, 'n/a', 4, 3, 'n/a', 3, 'n/a', 'n/a', 5, 2, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a')",3.111111111111111,"(1, 1, 0, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a')",1,"Probably because you are defacing public property.  You don't own it therefore you can't modify it.  Just like you shouldn't put stickers on someone else's car or house.  Because it's not yours.  OK to make your own sign and then put a hula hoop on it.  But you are hijacking someone else's work, property and investment.  Think how you would feel if someone painted your car with sparkles while you were gone.  they think it's cool but you are not amused.  same with the people who own the sign (probably the city).  They have to go around cleaning up defacement all the time.  they are not amused.",Is it illegal to put a hula-hoop decal on a pedestrian crossing sign?
3EQPA8A3745DUROTS9QH1Z348ALJZK,"(4, 3, 'n/a', 'n/a', 2, 'n/a', 'n/a', 3, 'n/a', '#', 'n/a', 'n/a', 3, 4, 3, 'n/a', 'n/a', 5, '#', 'n/a')",3.375,"(4, 3, 'n/a', 'n/a', 2, 'n/a', 'n/a', 3, 'n/a', '#', 'n/a', 'n/a', 4, 3, 2, 'n/a', 'n/a', 5, '#', 'n/a')",3.25,"(4, 3, 'n/a', 'n/a', 2, 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', 'n/a', 4, 3, 3, 'n/a', 'n/a', 5, '#', 'n/a')",3.5,"(4, 3, 'n/a', 'n/a', 2, 'n/a', 'n/a', 3, 'n/a', '#', 'n/a', 'n/a', 4, 3, 3, 'n/a', 'n/a', 5, '#', 'n/a')",3.375,"(1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 1, 'n/a', 0, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 0, 'n/a')",1,"It is best to get a degree in Criminal Justice but is not necessary. To become a sworn officer in the us you must attend the academy for your state. You can do this 2 ways: Either you can pass the written, oral and physical tests to get an employment offer from a police department, or you can be ""sponsered"" by a police department in which case you will need to pay for academy yourself. To get a ""sponser"" the best thing is to go to a smaller community and talk to the city councel or go directly to the chief. They may be able to help you fight for sponsership with city councel. 

There is only one way to get into the public sector of law enforcement... the academy. You are not a sworn US officer until you have completed it.",what are the official requierments to becoming a cop?
3W5PY7V3UPGDP1EOWNOYNSU215IJY7,"('#', 3, 'n/a', 'n/a', 3, 'n/a', '#', 1, 'n/a', 5, 'n/a', 'n/a', 2, 2, 2, '#', 'n/a', 'n/a', 'n/a', 'n/a')",2.5714285714285716,"('#', 3, 'n/a', 'n/a', 2, 'n/a', '#', 1, 'n/a', 5, 'n/a', 'n/a', 1, 3, 1, '#', 'n/a', 'n/a', 'n/a', 'n/a')",2.2857142857142856,"('#', 3, 'n/a', 'n/a', 2, 'n/a', '#', 1, 'n/a', 4, 'n/a', 'n/a', 1, 2, 2, '#', 'n/a', 'n/a', 'n/a', 'n/a')",2.142857142857143,"('#', 3, 'n/a', 'n/a', 2, 'n/a', '#', 1, 'n/a', 5, 'n/a', 'n/a', 1, 2, 2, '#', 'n/a', 'n/a', 'n/a', 'n/a')",2.2857142857142856,"(0, 1, 'n/a', 'n/a', 1, 'n/a', 0, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 1, 0, 'n/a', 'n/a', 'n/a', 'n/a')",1,"Sex change? Is there really a therapy regimen to replace the Y with a X in men, or the second X with a Y in women? Otherwise, there is no 'sex change', just a mutilation of the genitalia.

Not sure how if genital mutilation and hormone therapy are enough for a man to suddenly be considered a woman. Don't really thinkn too much about it.

Every time I think about it, I think that psychiatry / psychology has failed yet another person - cooperating with their psychosis rather than helping them recognize it is a false sentiment and that self-mutilation really isn't the solution.","If a gay person receives a sex change, can they then legally marry?"
3BA7SXOG1JZF8J6JROZDQ6SRIUE8RP,"(4,)",4.0,"(4,)",4.0,"(3,)",3.0,"(4,)",4.0,"(1,)",1,"Any word used can be considered racism unless both subject and object know its intended use. Personally, I feel ""Paki"" alone is simply an abbreviation for ""Pakistan"" rather than a racist insult unless used with something profane. Remember, racism is when someone considers a certain race to be inferior to other races, and acts DISCRIMINANTLY on such thoughts. The line ""That paki's amazing the way he done that awesome somersault"" should be considered a compliment rather than a racist remark.",Why is this racist??
3CO05SML7VEXQU1GWKMYXRM90KX0R2,"(5, 4, '#', 'n/a', 'n/a', 'n/a', 4, 4, 4, 3, 'n/a', 'n/a', 4, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",3.625,"(5, 3, '#', 'n/a', 'n/a', 'n/a', 4, 3, 4, 2, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",3.125,"(5, 3, '#', 'n/a', 'n/a', 'n/a', 3, 4, 3, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",3.125,"(5, 3, '#', 'n/a', 'n/a', 'n/a', 4, 4, 4, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",3.375,"(1, 1, 0, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 0, 1, 'n/a', 'n/a', 'n/a')",1,"Sorry about your mom.

The officer's conduct was not the best, but your stepdad's action was inappropriate also.  The officer asked him to step back and he did not.  He could also be charged with interfering with official duty.  The officer should have been reported to a superior or vidoe taped, but your stepdad does not have the right to interfere in his duties.

Talk with the prosecutor on this case and see if it can be dismissed with an explanation from your stepdad.  Ideally, he should send a letter of apology to the officer and request that the case be dismissed.

Do understand that under the law, he was starting problems.  There are proper ways to report inappropriate police conduct.  Always follow the instruction of an armed police officer.","what is the law on an officer using ""fighting words"" to incite a potential arrestee?"
3YLTXLH3DFFNPHRXH0PUYOLBKTGPHP,"(3, 4, '#')",3.5,"(3, 4, '#')",3.5,"(3, 4, '#')",3.5,"(3, 4, '#')",3.5,"(1, 1, 0)",1,"I think its sad.

Every animal expresses love and understands fear.

Humans are out of control on this earth. 

We are more like a parasite than an intelligent being.

Intelligent beings don't abuse and overwork their resources until there is nothing left.

Like the ant and the grasshopper... we are ravenous like the grasshopper when we should be conserve and ration like the ant... with our air, with our metals, with our food resources, with the animals in the world....

But your right, no living creature should live in a cage until it's body grows to become a part of that cage, be forced fed, tortured and forced to watch its fellow specie die before it is brutally murdered.

They know pain and murder. Kill a cow in front of another cow and see if it doesn't understand.",animal cruelty... why does everyone think animals are less that humans?
3FI30CQHVKS5OY662CGP6DRWUQHB6F,"(4,)",4.0,"(4,)",4.0,"(5,)",5.0,"(4,)",4.0,"(1,)",1,"Currently, until a viable source or energy is mass marketed in a way that will allow it to conveniently replace oil (because you know american will do NOTHING if it's not convenient) you will have to put up with exhaust emissions.  which, by the way, manage to be somehow much healthier than second hand smoke. the toxins are worse, but because most are released on the streets and immeditaely dispersed by passing cars, they don't seem to kill people as frequently as cigaretter smoke.  not propaganda from oil companies (but i'm sure they love it), actual fact.","why do i not have to put up with a smokers smoke, but have to put up with traffic fumes, the toxins are worse?"
31SIZS5W59OLEN6FDIGDCXDRDOURQQ,"(2, 3, 2, 'n/a', 3, 'n/a', 'n/a', 3, 'n/a', 3, 'n/a', 'n/a', 4, 3, 'n/a', '#', 'n/a', 'n/a', 2, 'n/a')",2.7777777777777777,"(1, 3, 3, 'n/a', 3, 'n/a', 'n/a', 3, 'n/a', 4, 'n/a', 'n/a', 4, 2, 'n/a', '#', 'n/a', 'n/a', 1, 'n/a')",2.6666666666666665,"(2, 3, 3, 'n/a', 3, 'n/a', 'n/a', 2, 'n/a', 4, 'n/a', 'n/a', 4, 2, 'n/a', '#', 'n/a', 'n/a', 1, 'n/a')",2.6666666666666665,"(2, 3, 3, 'n/a', 3, 'n/a', 'n/a', 3, 'n/a', 4, 'n/a', 'n/a', 4, 3, 'n/a', '#', 'n/a', 'n/a', 2, 'n/a')",3.0,"(1, 1, 1, 'n/a', 1, 'n/a', 'n/a', 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 'n/a', '#', 'n/a', 'n/a', 1, 'n/a')",1,"YES.  They absolutely should.  This 'minor' shit is completely irrelavant.  They were fully aware of what they were doing at the time they were doing it.  They should be held 100% accountable.  Their parents should NOT be punished, unless they were accomplices.  Our judicial system is absolutely ridiculous.  It's sad.  Seems they defent the criminals and not the victims most of the time.",Should juveniles who commit violent crimes be tried and punished as adults? Why or why not?
3HYV4299H05QZF1E5IFDRZT83IK8EY,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"Nope, you don't need a license. I mean you can get stuff directly from china off ebay.

You only need one say if you're importing mass quantities of goods (hence health reasons and whatnot) so i suggest you contact an airport or some place that deals with bringing in goods.

If its food that you want, then you're in deep trouble because thats the hardest thing to get in from any country, especially china with the whole SARS epedemic",import license?
36QZ6V1589MP7VD99G0NC8FC10KSUY,"('#',)",#,"('#',)",#,"('#',)",#,"('#',)",#,"(0,)",0,"Doesn't seem entirely on point, but the only case that nearly matches your terms is:

200 Ariz. 523, 29 P.3d 870, 353 Ariz. Adv. Rep. 24
Court of Appeals of Arizona,
Division 1, Department C.
HORTON  v. MITCHELL
No. 1 CA-CV 00-0500.
July 31, 2001.

Neighbors brought declaratory judgment action against landowner and his successors, seeking permanent injunction to stop landowner from dedicating land to city and to stop city from constructing roadway on land. Following a bench trial, the Superior Court, Maricopa County, No. CV 99-90519, M. Jean Hoag, J., denied the request for an injunction. Neighbors appealed. The Court of Appeals, Garbarino, P.J., held that: (1) neighbors were owners of lot and had right to enforce subdivision's restrictions, and (2) roadway was a structure, and thus was prohibited by the restrictions.
Reversed and remanded.",are ther any Arizona court rulings or judge hoa assessments were ruled as debts and not subject to foreclosure
3CIS7GGG65SOXC8R8LGINRBX0WGUEE,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"If Roe v. Wade was overturned, and the federal government passed a bill outlawing abortion, then yes, it would be illegal to have an abortion in the United States.  In a federal system like ours, laws passed by the national Congress have supreme authority (in other words they override) any state law, so if a state did have laws making abortion legal, there would be a conflict and the federal ban would prevail.  However, being an avid watcher of the Supreme Court, I doubt that such a federal ban would be upheld as Constitutional.  Hope that helps.",Will it ever really be possible to not legally get an abortion in America even if Roe v Wade gets overturned?
3TD33TP5DLB6B0I9SPX1MITIQUBBAF,"(4, '#', '#')",4.0,"(5, '#', '#')",5.0,"(2, '#', '#')",2.0,"(3, '#', '#')",3.0,"(1, 0, 0)",0,"Maybe if we tell Bush that Nigeria has oil he will just bomb it off the face of the planet and then we won't have to worry about getting anymore ""I'm a lawyer from Nigeria and your relatives all died in a car accident and they had $10,000,000 and your the only person w/ this last name I could find...."" type of scams... -beaver (Rock Island, Illinois)",Scams are everywhere! What can you do to spot them and avoid them?
3FDWKV9VCNBM9004PJ410ZG69B2UMO,"(4,)",4.0,"(4,)",4.0,"(3,)",3.0,"(4,)",4.0,"(1,)",1,"The ruling is flawed, but I think so for different reasons. Eminent domain should be used for things that are prima face the people's - schools, hospitals, roads, things like that. Taxpayer dollars have no place in supporting private industry. Individual rights should be sacrosanct from corporations and government. Oh, and about paying fair value, as stated above? In the case this ruling was based on, the New London Development Corporation  wants to pay residents based on value they held in 2000, rather than present value because that's what the original offer was.",Was the latest eminent domain ruling by the Supreme Court the right one?
3IWA71V4TIPC11977887VAIOE446X5,"(2, 2, 'n/a', 'n/a', '#', 'n/a', '#', 2, 3, 4, 'n/a', 'n/a', 3, 3, 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a')",2.7142857142857144,"(2, 2, 'n/a', 'n/a', '#', 'n/a', '#', 3, 3, 3, 'n/a', 'n/a', 3, 2, 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a')",2.5714285714285716,"(2, 2, 'n/a', 'n/a', '#', 'n/a', '#', 3, 3, 4, 'n/a', 'n/a', 3, 3, 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a')",2.857142857142857,"(2, 2, 'n/a', 'n/a', '#', 'n/a', '#', 3, 3, 4, 'n/a', 'n/a', 3, 3, 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a')",2.857142857142857,"(1, 1, 'n/a', 'n/a', 0, 'n/a', 0, 1, 1, 1, 'n/a', 'n/a', 1, 1, 'n/a', 0, 'n/a', 'n/a', 'n/a', 'n/a')",1,"I have a simular problem with my mom...All they can get at this point is a nursing home or people to come over and do light housework. contact the county you live in mental health and have a social worker assigned. Around july the legistation is changing for assited living, don't know how it will play out as of yet. If you can hide her assest for the state will take anything over 1500. And her is the big kicker,,,all your family when get strange about the money stuff and possesions so be prepaired for that as well.",Ohio Assisted Living Help?  Medicaid Eligible?
3GITHABACYUJ76C2I09V7VAEVASN2Y,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"It was envisioned to be a foundation of all laws.  

Essentially, it gives the government specific powers and restrictions.  It delineated which branch of the government can do what.  But most importantly, it provides certain inalienable rights and freedoms for the people.  

The constitution is relatively short (compared to other countries).  That is actually by design.  The framers actually envisioned that it would change from time to time, that's why we have all these amendments.  

The constitution is also the supreme law of the land.  Any federal or state law contrary to it is invalid.  The Supreme Court gets the final say on whether any law is unconstitutional.",what does the contitution do ?
306996CF6WTAHC59W648BH0FNQ01BT,"(4, '#', 2, 'n/a', 2, 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', 'n/a', 3, 2, 'n/a', 4, 'n/a', 'n/a', '#', 'n/a')",3.0,"(4, '#', 2, 'n/a', 2, 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', 'n/a', 2, 1, 'n/a', 5, 'n/a', 'n/a', '#', 'n/a')",2.857142857142857,"(3, '#', 2, 'n/a', 2, 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', 'n/a', 3, 2, 'n/a', 3, 'n/a', 'n/a', '#', 'n/a')",2.7142857142857144,"(4, '#', 2, 'n/a', 2, 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', 'n/a', 2, 1, 'n/a', 4, 'n/a', 'n/a', '#', 'n/a')",2.7142857142857144,"(1, 0, 1, 'n/a', 1, 'n/a', 'n/a', 1, 'n/a', 0, 'n/a', 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 0, 'n/a')",1,"Records are generally never free, because it costs a lot of money to store them and find them. Also, not many records are available online, except through private companies, who charge much more for the service than the government body ever would. As for whether it would be available online at all, it depends on what records you need and where you live.",Are the local records free and open to the general public and shouldn't we see them for free?On-line free too!
3JMNNNO3B1D9U0LGA10I3EN5OMX2W5,"('#', 3, 4, 'n/a', 'n/a', 'n/a', '#', 4, 3, 'n/a', 'n/a', 'n/a', 5, 5, '#', '#', 'n/a', 'n/a', 'n/a', 'n/a')",4.0,"('#', 2, 4, 'n/a', 'n/a', 'n/a', '#', 4, 2, 'n/a', 'n/a', 'n/a', 5, 5, '#', '#', 'n/a', 'n/a', 'n/a', 'n/a')",3.6666666666666665,"('#', 2, 4, 'n/a', 'n/a', 'n/a', '#', 4, 2, 'n/a', 'n/a', 'n/a', 5, 5, '#', '#', 'n/a', 'n/a', 'n/a', 'n/a')",3.6666666666666665,"('#', 2, 4, 'n/a', 'n/a', 'n/a', '#', 4, 2, 'n/a', 'n/a', 'n/a', 5, 5, '#', '#', 'n/a', 'n/a', 'n/a', 'n/a')",3.6666666666666665,"(0, 1, 1, 'n/a', 'n/a', 'n/a', 0, 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 0, '#', 'n/a', 'n/a', 'n/a', 'n/a')",1,"If your league is sanctioned by one of the governing bodies like Little League or Pony Baseball you want to make sure that your rules do not violate your charter with them. If you do violate their bylaws your insurance and league charter may be in jeopardy. Changing the length of term of office for board members is usually acceptable, but is not retroactive. This means that the term being served by today’s board members was established by the old rules/bylaws and they would have to be elected under the new terms to be able to serve the longer term on the board.

Aren’t youth leagues fun? I served as President of a Little League with one thousand children for five years. It was a very humbling experience.",I am in the board of a youth league and I would like to know if we can change our by laws each year?
37NXA7GVSTF2GX7JUXDRW830NDLVLC,"(4,)",4.0,"(5,)",5.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"Its too complicated to go into on this kind of site.  Get a recommended family lawyer.  They will advise you of your rights, and what your partner can and cannot do.  Contesting a divorce, is the other party saying they do not want to divorce you, seeking residency or custody of the children is another thing.  Rest assured, the courts do not like to see children used as pawns in a marital dispute, so make sure you put their needs first at all times.  This is after all what the courts will do.  If your partner is from overseas, I would have my children made wards of courts, whatever happens.  That way it becomes illegal to remove them from the uk without the court's permission.  This will apply to you or anyone else, even if you want to take them on holiday, or to France for the day even, but it does mean it reduces the chance of your partner abducting your children abroad, whether they get custody, residency or not.",uk divorce?
3SA4EMRVJVBCEHL1JSI9SWMUYEEP0R,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"It is a costly process going through the court system, but I would still go and see a lawyer.  He could send her an official letter saying she is defaming you and if it doesnt stop then you will take her to court.  She would probably get the shock of her life because she wouldnt think you would take it that far.  I think she would have to stop.  I would also go to Management and tell them that she is a trouble maker and is spreading vicious rumours and they need to stop her, especially while she is working because she is giving the store a bad reputation.  You could even tell them you are going to take it further because what she is doing is illegal, and what company wants bad publicity.","Can I sue her? If so, how? This is defamation of character right?!?"
3L1EFR8WWTEIJYKK5L5X9D9JZPHF9C,"('n/a', '#', 3, 'n/a', 'n/a', 'n/a', '#', 4, 'n/a', '#', 'n/a', 'n/a', 5, 'n/a', 4, 3, '#', 'n/a', '#', 'n/a')",3.8,"('n/a', '#', 3, 'n/a', 'n/a', 'n/a', '#', 4, 'n/a', '#', 'n/a', 'n/a', 5, 'n/a', 4, 4, '#', 'n/a', '#', 'n/a')",4.0,"('n/a', '#', 3, 'n/a', 'n/a', 'n/a', '#', 4, 'n/a', '#', 'n/a', 'n/a', 5, 'n/a', 4, 4, '#', 'n/a', '#', 'n/a')",4.0,"('n/a', '#', 3, 'n/a', 'n/a', 'n/a', '#', 4, 'n/a', '#', 'n/a', 'n/a', 5, 'n/a', 4, 4, '#', 'n/a', '#', 'n/a')",4.0,"('n/a', 0, 1, 'n/a', 'n/a', 'n/a', 0, 1, 'n/a', 0, 'n/a', 'n/a', 1, 'n/a', 1, 1, 0, 'n/a', 0, 'n/a')",0,"1. find out the  laws concerning your cause stated here. obtain them from both countries in question.
2. actively search out the judgment of the Iraqi judicial system, there might be questions that you had not thought of,
  a. if they have suspended sentences, is yours one?
  have you been placed on parole ( if it exists )
  b. because of this charge is there a waiting period      before you can move out of the country, or relocate to another country.
3. does this leave you with a felony record?
4 the country you have in mind to move to have rules against people convicted of these things?
5. have you received the proper paper work that would support you findings?

 this may seem like a lot, but right now you've said that you don't even know if the charge has been released.
your first step is to get the findings of the court on paper, in your hands. that alone might help you resolve most of your questions.","Hi, I have a problem , in 15th March 2003 I have  been unfearly judged by Iraqi court.it was closed ? or not.?"
3GMLHYZ0LE6M3HPI8MSCUU3DJWFUY0,"(2, 2, 2, 'n/a', 'n/a', 'n/a', 3, 1, 4, 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",2.5555555555555554,"(2, 2, 2, 'n/a', 'n/a', 'n/a', 1, 3, 4, 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",2.5555555555555554,"(2, 2, 2, 'n/a', 'n/a', 'n/a', 2, 2, 4, 3, 'n/a', 'n/a', 4, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",2.4444444444444446,"(2, 2, 2, 'n/a', 'n/a', 'n/a', 2, 2, 4, 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",2.5555555555555554,"(1, 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",1,"Yes!  ALL and ANY Public demonstrations need to planned in advance in order to keep things as orderly as possible to insure that the General Public (people) will be safe from harm.  I hate to say it, but there just doesn't seem to be as much common sense and a feeling of ""oneness"" as there was in the 60's. Everyone seems to have hidden agendas that tend to be of a negative nature, and mixed with alcohol and other unstable substances, most communities cannot afford the crowd control, let alone the Medical Emergencies that a large group of people could bring to an area.  I am all for free speech, but in the world of today you need a Security Team.  If you can not afford it, there is always Radio & whatever happened to THE FREE PRESS???People need to organize to succeed. Otherwise, it is a waste of time.",Should protests be restricted if they pose a threat to national security?
32CAVSKPCEYPDBEFWXL3G7S3CB6U12,"(3, 3, 3, 'n/a', 2, 'n/a', 'n/a', 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 2, 4, '#', '#', 'n/a', '#', 'n/a')",2.8333333333333335,"(3, 3, 3, 'n/a', 2, 'n/a', 'n/a', 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 1, 3, '#', '#', 'n/a', '#', 'n/a')",2.5,"(2, 3, 3, 'n/a', 2, 'n/a', 'n/a', 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 2, 4, '#', '#', 'n/a', '#', 'n/a')",2.6666666666666665,"(3, 3, 3, 'n/a', 2, 'n/a', 'n/a', 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 1, 4, '#', '#', 'n/a', '#', 'n/a')",2.6666666666666665,"(1, 1, 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 0, 'n/a', 'n/a', 'n/a', 'n/a', 1, 1, 0, 0, 'n/a', 0, 'n/a')",1,The government in India is a very large body consists of officers at various levels. Each person in the official hierarchy has their own powers and mostly these powers are based on financial limits. for example one lower level officer might be permitted for contract below Rs20000. so it depends on the value of the contract and for very high value contracts the Secretary of the concerned department is authorized to sign the deal.,i want to know who is competent to enter in to contract agreements on behalf of government of india?
3Z8UJEJOCZMN3M4RLQ4V84KMWZC39R,"(2, 1, 2, 'n/a', 'n/a', 'n/a', 2, '#', 'n/a', 3, 'n/a', 'n/a', 3, 1, 'n/a', '#', 'n/a', 'n/a', 2, 'n/a')",2.0,"(1, 1, 2, 'n/a', 'n/a', 'n/a', 2, '#', 'n/a', 2, 'n/a', 'n/a', 3, 1, 'n/a', '#', 'n/a', 'n/a', 2, 'n/a')",1.75,"(1, 1, 2, 'n/a', 'n/a', 'n/a', 2, '#', 'n/a', 2, 'n/a', 'n/a', 3, 1, 'n/a', '#', 'n/a', 'n/a', 1, 'n/a')",1.625,"(1, 1, 2, 'n/a', 'n/a', 'n/a', 2, '#', 'n/a', 2, 'n/a', 'n/a', 3, 1, 'n/a', '#', 'n/a', 'n/a', 2, 'n/a')",1.75,"(1, 1, 1, 'n/a', 'n/a', 'n/a', 1, '#', 'n/a', 1, 'n/a', 'n/a', 1, 1, 'n/a', '#', 'n/a', 'n/a', 1, 'n/a')",1,I believe we need more discipline. Why do we think so many people get away with whatever they can do to say... mooch off the government.. that all us working class pay into. People immigrating and getting handed money for a year or so without paying taxes and starting businesses... We wonder why the Chinese or Japanese are so much ahead of us.  We have turned ourselves lazy and let people walk over us #1 person is the president.  Why not lets just let the Arabs that want to kill us run our ports.,How Discipline affects the country's growth?
3W0KKJIARRITLFTO14QGPU6DNFG8KI,"(3, 3, 2, 4, 3, 'n/a', 4, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 4, 3, 'n/a', '#', 'n/a')",3.3333333333333335,"(4, 3, 2, 3, 3, 'n/a', 2, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 5, 3, 'n/a', '#', 'n/a')",3.111111111111111,"(3, 3, 2, 3, 3, 'n/a', 4, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 2, 3, 'n/a', '#', 'n/a')",3.0,"(3, 3, 2, 3, 3, 'n/a', 3, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 4, 3, 'n/a', '#', 'n/a')",3.111111111111111,"(1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 1, 1, 1, 'n/a', 0, 'n/a')",1,"There is one barrier that makes slander cases difficult. A 'well-known' attorney explained this to me a few years ago... you have to prove malicious intent.

As was explained to me, someone making false, negative statements about you isn't enough for a slander case. First there has to be harm done - there was in this case, there has to be some sort of loss - this could be as simple as loss of reputation and last, the offender must have been purposely trying to harm you (malicious intent).

Malicious intent is supposedly the hardest part to prove.

I would say that in your case, you would have a rather easy time proving malicious intent because the offender has a clear motivate to attempt to smear your reputation.

Btw, most attorneys require a large 'down payment' for slander cases... anywhere from 5 to 10k.",Can I take him to court for calling me a lesbian?
3YD0MU1NC2AJ9OFJF8LLHG7M76K7AT,"(3,)",3.0,"(3,)",3.0,"(2,)",2.0,"(3,)",3.0,"(1,)",1,"Cause Gambling Doesn't effect the general health of the nation, Smoking is a disgusting habit and fools that cant hold a few pints are a drain on A&E Departments..I live in Ireland and the smoking ban is the best thing to hit this country in years, To be able to go out and enjoy my few pints and come home NOT smelling of smoke is a dream come true..............And yea i do like a flutter here and there, took a few quid from the bookies this morning if Scolari takes the job....",UK ONLY. If smokers are under threat and drinkers know they are next then why is gambling a growth industry?
