id,cogency_crowd,cogency_mean_crowd,effectiveness_crowd,effectiveness_mean_crowd,reasonableness_crowd,reasonableness_mean_crowd,overall_crowd,overall_mean_crowd,argumentative_crowd,argumentative_majority_crowd,cogency_experts,cogency_mean_experts,effectiveness_experts,effectiveness_mean_experts,reasonableness_experts,reasonableness_mean_experts,overall_experts,overall_mean_experts,argumentative_experts,argumentative_majority_experts,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority
30EMX9PEVKSB4Z8XF2WL6L6EZURKS4,"(3, 'n/a', 3, 'n/a', 2, 2, 3, 'n/a', 4, 4, '#', 'n/a', 3, 5)",3.2222222222222223,"(3, 'n/a', 3, 'n/a', 2, 2, 3, 'n/a', 4, 3, '#', 'n/a', 3, 5)",3.111111111111111,"(3, 'n/a', 3, 'n/a', 2, 2, 4, 'n/a', 4, 3, '#', 'n/a', 3, 5)",3.2222222222222223,"(3, 'n/a', 3, 'n/a', 2, 2, 3, 'n/a', 4, 3, '#', 'n/a', 3, 5)",3.111111111111111,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 4, 3)",3.3333333333333335,"(2, 4, 3)",3.0,"(2, 3, 3)",2.6666666666666665,"(2, 4, 3)",3.0,"(1, 1, 1)",1,"(3, 'n/a', 3, 'n/a', 2, 2, 3, 'n/a', 4, 4, '#', 'n/a', 3, 5)(3, 4, 3)",3.2777777777777777,"(3, 'n/a', 3, 'n/a', 2, 2, 3, 'n/a', 4, 3, '#', 'n/a', 3, 5)(2, 4, 3)",3.0555555555555554,"(3, 'n/a', 3, 'n/a', 2, 2, 4, 'n/a', 4, 3, '#', 'n/a', 3, 5)(2, 3, 3)",2.9444444444444446,"(3, 'n/a', 3, 'n/a', 2, 2, 3, 'n/a', 4, 3, '#', 'n/a', 3, 5)(2, 4, 3)",3.0555555555555554,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
30F94FBDNRTBQWHIYPOIHNJAEJVTBH,"(4, 'n/a', 4, 'n/a', 3, 4, 4, 'n/a', 4, 4, 3, 'n/a', 4, 4)",3.8,"(3, 'n/a', 4, 'n/a', 3, 4, 4, 'n/a', 4, 2, 4, 'n/a', 3, 5)",3.6,"(3, 'n/a', 4, 'n/a', 3, 3, 4, 'n/a', 4, 3, 2, 'n/a', 4, 4)",3.4,"(3, 'n/a', 4, 'n/a', 3, 4, 4, 'n/a', 4, 3, 3, 'n/a', 4, 4)",3.6,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 5, 2)",3.6666666666666665,"(4, 5, 2)",3.6666666666666665,"(4, 5, 2)",3.6666666666666665,"(4, 5, 2)",3.6666666666666665,"(1, 1, 1)",1,"(4, 'n/a', 4, 'n/a', 3, 4, 4, 'n/a', 4, 4, 3, 'n/a', 4, 4)(4, 5, 2)",3.7333333333333334,"(3, 'n/a', 4, 'n/a', 3, 4, 4, 'n/a', 4, 2, 4, 'n/a', 3, 5)(4, 5, 2)",3.6333333333333333,"(3, 'n/a', 4, 'n/a', 3, 3, 4, 'n/a', 4, 3, 2, 'n/a', 4, 4)(4, 5, 2)",3.533333333333333,"(3, 'n/a', 4, 'n/a', 3, 4, 4, 'n/a', 4, 3, 3, 'n/a', 4, 4)(4, 5, 2)",3.6333333333333333,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
30IRMPJWDZSZ3K8K0DWGGB1IDS8KRG,"(2, 3, 2, 'n/a', 3, 1, 3, 'n/a', 4, 4, 3, 'n/a', 'n/a', 4)",2.9,"(2, 3, 2, 'n/a', 3, 1, 3, 'n/a', 5, 2, 3, 'n/a', 'n/a', 4)",2.8,"(2, 3, 2, 'n/a', 3, 2, 2, 'n/a', 5, 3, 2, 'n/a', 'n/a', 3)",2.7,"(2, 3, 2, 'n/a', 3, 1, 3, 'n/a', 5, 3, 3, 'n/a', 'n/a', 3)",2.8,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 3)",3.6666666666666665,"(3, 4, 3)",3.3333333333333335,"(4, 4, 2)",3.3333333333333335,"(4, 4, 3)",3.6666666666666665,"(1, 1, 1)",1,"(2, 3, 2, 'n/a', 3, 1, 3, 'n/a', 4, 4, 3, 'n/a', 'n/a', 4)(4, 4, 3)",3.283333333333333,"(2, 3, 2, 'n/a', 3, 1, 3, 'n/a', 5, 2, 3, 'n/a', 'n/a', 4)(3, 4, 3)",3.0666666666666664,"(2, 3, 2, 'n/a', 3, 2, 2, 'n/a', 5, 3, 2, 'n/a', 'n/a', 3)(4, 4, 2)",3.0166666666666666,"(2, 3, 2, 'n/a', 3, 1, 3, 'n/a', 5, 3, 3, 'n/a', 'n/a', 3)(4, 4, 3)",3.2333333333333334,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
30OITAWPBQC2XUBQ0BTXCYLWFPY9HE,"(2, 'n/a', 2, 'n/a', 2, 3, 4, 'n/a', 4, 4, 4, 4, 'n/a', 5)",3.4,"(2, 'n/a', 3, 'n/a', 2, 2, 4, 'n/a', 4, 2, 3, 4, 'n/a', 5)",3.1,"(1, 'n/a', 3, 'n/a', 2, 3, 5, 'n/a', 4, 3, 1, 4, 'n/a', 4)",3.0,"(2, 'n/a', 3, 'n/a', 2, 3, 4, 'n/a', 4, 3, 2, 4, 'n/a', 5)",3.2,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 4, 4)",3.6666666666666665,"(3, 4, 3)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(1, 1, 1)",1,"(2, 'n/a', 2, 'n/a', 2, 3, 4, 'n/a', 4, 4, 4, 4, 'n/a', 5)(3, 4, 4)",3.533333333333333,"(2, 'n/a', 3, 'n/a', 2, 2, 4, 'n/a', 4, 2, 3, 4, 'n/a', 5)(3, 4, 3)",3.216666666666667,"(1, 'n/a', 3, 'n/a', 2, 3, 5, 'n/a', 4, 3, 1, 4, 'n/a', 4)(3, 4, 3)",3.166666666666667,"(2, 'n/a', 3, 'n/a', 2, 3, 4, 'n/a', 4, 3, 2, 4, 'n/a', 5)(3, 4, 3)",3.2666666666666666,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
30P8I9JKOIUOE84Y2AXKFJ7318Q5V9,"(3, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 3, 2, 'n/a', 'n/a', 5)",2.9,"(3, 2, 3, 'n/a', 2, 3, 3, 'n/a', 4, 3, 3, 'n/a', 'n/a', 5)",3.1,"(3, 2, 3, 'n/a', 2, 2, 2, 'n/a', 4, 3, 1, 'n/a', 'n/a', 5)",2.7,"(3, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 3, 2, 'n/a', 'n/a', 5)",2.9,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 2)",3.3333333333333335,"(4, 4, 3)",3.6666666666666665,"(4, 2, 3)",3.0,"(4, 3, 3)",3.3333333333333335,"(1, 1, 1)",1,"(3, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 3, 2, 'n/a', 'n/a', 5)(4, 4, 2)",3.1166666666666667,"(3, 2, 3, 'n/a', 2, 3, 3, 'n/a', 4, 3, 3, 'n/a', 'n/a', 5)(4, 4, 3)",3.3833333333333333,"(3, 2, 3, 'n/a', 2, 2, 2, 'n/a', 4, 3, 1, 'n/a', 'n/a', 5)(4, 2, 3)",2.85,"(3, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 3, 2, 'n/a', 'n/a', 5)(4, 3, 3)",3.1166666666666667,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
30Y6N4AHYP5RPE2A8WATCY6STEERD3,"(2, 'n/a', 2, 'n/a', 3, 4, 4, 'n/a', 4, 5, 3, 1, 'n/a', 3)",3.1,"(2, 'n/a', 3, 'n/a', 3, 1, 4, 'n/a', 4, 3, 4, 1, 'n/a', 3)",2.8,"(2, 'n/a', 3, 'n/a', 3, 3, 4, 'n/a', 4, 4, 4, 1, 'n/a', 3)",3.1,"(2, 'n/a', 3, 'n/a', 3, 3, 4, 'n/a', 4, 4, 4, 2, 'n/a', 3)",3.2,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 4)",4.0,"(5, 4, 3)",4.0,"(4, 4, 3)",3.6666666666666665,"(4, 4, 3)",3.6666666666666665,"(1, 1, 1)",1,"(2, 'n/a', 2, 'n/a', 3, 4, 4, 'n/a', 4, 5, 3, 1, 'n/a', 3)(4, 4, 4)",3.55,"(2, 'n/a', 3, 'n/a', 3, 1, 4, 'n/a', 4, 3, 4, 1, 'n/a', 3)(5, 4, 3)",3.4,"(2, 'n/a', 3, 'n/a', 3, 3, 4, 'n/a', 4, 4, 4, 1, 'n/a', 3)(4, 4, 3)",3.3833333333333333,"(2, 'n/a', 3, 'n/a', 3, 3, 4, 'n/a', 4, 4, 4, 2, 'n/a', 3)(4, 4, 3)",3.4333333333333336,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
30Y6N4AHYP5RPE2A8WATCY6STJARD9,"(3, 'n/a', 2, 'n/a', 3, 3, 2, 'n/a', 5, 4, 3, 'n/a', 4, 5)",3.4,"(3, 'n/a', 2, 'n/a', 3, 2, 3, 'n/a', 4, 3, 5, 'n/a', 4, 5)",3.4,"(2, 'n/a', 2, 'n/a', 3, 3, 4, 'n/a', 4, 4, 2, 'n/a', 4, 5)",3.3,"(3, 'n/a', 2, 'n/a', 3, 3, 3, 'n/a', 4, 4, 3, 'n/a', 4, 5)",3.4,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 4)",4.0,"(4, 4, 5)",4.333333333333333,"(4, 4, 4)",4.0,"(4, 4, 4)",4.0,"(1, 1, 1)",1,"(3, 'n/a', 2, 'n/a', 3, 3, 2, 'n/a', 5, 4, 3, 'n/a', 4, 5)(4, 4, 4)",3.7,"(3, 'n/a', 2, 'n/a', 3, 2, 3, 'n/a', 4, 3, 5, 'n/a', 4, 5)(4, 4, 5)",3.8666666666666663,"(2, 'n/a', 2, 'n/a', 3, 3, 4, 'n/a', 4, 4, 2, 'n/a', 4, 5)(4, 4, 4)",3.65,"(3, 'n/a', 2, 'n/a', 3, 3, 3, 'n/a', 4, 4, 3, 'n/a', 4, 5)(4, 4, 4)",3.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
311HQEI8RSPKAWNRR01KY9YVGPQZ7H,"(1, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 'n/a', 2, 1, 'n/a', 3)",2.3,"(1, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 'n/a', 1, 2, 'n/a', 4)",2.4,"(1, 2, 3, 'n/a', 2, 3, 3, 'n/a', 4, 'n/a', 1, 2, 'n/a', 2)",2.3,"(1, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 'n/a', 1, 2, 'n/a', 3)",2.3,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 4, 3)",3.3333333333333335,"(4, 4, 5)",4.333333333333333,"(3, 3, 4)",3.3333333333333335,"(3, 4, 4)",3.6666666666666665,"(1, 1, 1)",1,"(1, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 'n/a', 2, 1, 'n/a', 3)(3, 4, 3)",2.8166666666666664,"(1, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 'n/a', 1, 2, 'n/a', 4)(4, 4, 5)",3.3666666666666663,"(1, 2, 3, 'n/a', 2, 3, 3, 'n/a', 4, 'n/a', 1, 2, 'n/a', 2)(3, 3, 4)",2.8166666666666664,"(1, 2, 3, 'n/a', 2, 2, 3, 'n/a', 4, 'n/a', 1, 2, 'n/a', 3)(3, 4, 4)",2.9833333333333334,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
31ANT7FQN8BJW79EXLGG0IGUTTFH5V,"(1, 'n/a', 2, 'n/a', 2, 2, 3, 3, 4, 2, 4, 'n/a', 'n/a', 2)",2.5,"(2, 'n/a', 2, 'n/a', 2, 2, 3, 4, 3, 2, 5, 'n/a', 'n/a', 4)",2.9,"(2, 'n/a', 2, 'n/a', 2, 2, 2, 4, 3, 2, 3, 'n/a', 'n/a', 4)",2.6,"(2, 'n/a', 2, 'n/a', 2, 2, 3, 4, 3, 2, 4, 'n/a', 'n/a', 3)",2.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, '#', 3)",3.0,"(4, '#', 4)",4.0,"(3, '#', 3)",3.0,"(3, '#', 3)",3.0,"(1, 0, 1)",1,"(1, 'n/a', 2, 'n/a', 2, 2, 3, 3, 4, 2, 4, 'n/a', 'n/a', 2)(3, '#', 3)",2.75,"(2, 'n/a', 2, 'n/a', 2, 2, 3, 4, 3, 2, 5, 'n/a', 'n/a', 4)(4, '#', 4)",3.45,"(2, 'n/a', 2, 'n/a', 2, 2, 2, 4, 3, 2, 3, 'n/a', 'n/a', 4)(3, '#', 3)",2.8,"(2, 'n/a', 2, 'n/a', 2, 2, 3, 4, 3, 2, 4, 'n/a', 'n/a', 3)(3, '#', 3)",2.85,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 0, 1)",1
31GN6YMHLP12ZZ2E4GFOUW09M1ZWSB,"(3, 2, 2, 'n/a', 2, 4, 3, 'n/a', 4, 3, 3, 2, 'n/a', 'n/a')",2.8,"(3, 2, 2, 'n/a', 2, 4, 3, 'n/a', 4, 3, 4, 2, 'n/a', 'n/a')",2.9,"(4, 2, 2, 'n/a', 2, 4, 4, 'n/a', 4, 3, 2, 2, 'n/a', 'n/a')",2.9,"(3, 2, 2, 'n/a', 2, 4, 3, 'n/a', 4, 3, 3, 2, 'n/a', 'n/a')",2.8,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 4, 4)",3.6666666666666665,"(3, 3, 4)",3.3333333333333335,"(4, 4, 4)",4.0,"(3, 4, 4)",3.6666666666666665,"(1, 1, 1)",1,"(3, 2, 2, 'n/a', 2, 4, 3, 'n/a', 4, 3, 3, 2, 'n/a', 'n/a')(3, 4, 4)",3.2333333333333334,"(3, 2, 2, 'n/a', 2, 4, 3, 'n/a', 4, 3, 4, 2, 'n/a', 'n/a')(3, 3, 4)",3.1166666666666667,"(4, 2, 2, 'n/a', 2, 4, 4, 'n/a', 4, 3, 2, 2, 'n/a', 'n/a')(4, 4, 4)",3.45,"(3, 2, 2, 'n/a', 2, 4, 3, 'n/a', 4, 3, 3, 2, 'n/a', 'n/a')(3, 4, 4)",3.2333333333333334,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
31HLTCK4BL4MU5TIJ6GBJGYSRC7VGA,"(4, 'n/a', 3, 'n/a', 3, 2, 2, 3, 4, 'n/a', '#', 3, 'n/a', 3)",3.0,"(3, 'n/a', 3, 'n/a', 3, 1, 3, 3, 3, 'n/a', '#', 4, 'n/a', 2)",2.7777777777777777,"(3, 'n/a', 3, 'n/a', 3, 2, 2, 2, 4, 'n/a', '#', 4, 'n/a', 3)",2.888888888888889,"(3, 'n/a', 3, 'n/a', 3, 2, 2, 3, 4, 'n/a', '#', 3, 'n/a', 3)",2.888888888888889,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 4, 2)",3.0,"(2, 4, 2)",2.6666666666666665,"(2, 3, 2)",2.3333333333333335,"(2, 4, 2)",2.6666666666666665,"(1, 1, 1)",1,"(4, 'n/a', 3, 'n/a', 3, 2, 2, 3, 4, 'n/a', '#', 3, 'n/a', 3)(3, 4, 2)",3.0,"(3, 'n/a', 3, 'n/a', 3, 1, 3, 3, 3, 'n/a', '#', 4, 'n/a', 2)(2, 4, 2)",2.7222222222222223,"(3, 'n/a', 3, 'n/a', 3, 2, 2, 2, 4, 'n/a', '#', 4, 'n/a', 3)(2, 3, 2)",2.611111111111111,"(3, 'n/a', 3, 'n/a', 3, 2, 2, 3, 4, 'n/a', '#', 3, 'n/a', 3)(2, 4, 2)",2.7777777777777777,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
31J7RYECZLZMULRLNJT2PKWKYUJ1L4,"(2, 1, 4, 'n/a', 3, 1, 3, 3, 2, 'n/a', 2, 'n/a', 'n/a', 4)",2.5,"(2, 1, 4, 'n/a', 3, 1, 3, 2, 1, 'n/a', 2, 'n/a', 'n/a', 1)",2.0,"(2, 1, 4, 'n/a', 3, 1, 2, 2, 1, 'n/a', 1, 'n/a', 'n/a', 2)",1.9,"(2, 1, 4, 'n/a', 3, 1, 3, 2, 1, 'n/a', 1, 'n/a', 'n/a', 2)",2.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 3, 2)",3.0,"(4, 3, 3)",3.3333333333333335,"(3, 2, 2)",2.3333333333333335,"(4, 3, 2)",3.0,"(1, 1, 1)",1,"(2, 1, 4, 'n/a', 3, 1, 3, 3, 2, 'n/a', 2, 'n/a', 'n/a', 4)(4, 3, 2)",2.75,"(2, 1, 4, 'n/a', 3, 1, 3, 2, 1, 'n/a', 2, 'n/a', 'n/a', 1)(4, 3, 3)",2.666666666666667,"(2, 1, 4, 'n/a', 3, 1, 2, 2, 1, 'n/a', 1, 'n/a', 'n/a', 2)(3, 2, 2)",2.1166666666666667,"(2, 1, 4, 'n/a', 3, 1, 3, 2, 1, 'n/a', 1, 'n/a', 'n/a', 2)(4, 3, 2)",2.5,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
31JUPBOORND45LB6M42H4UJSC0P8LV,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 4, 3, 3, 'n/a', 4, 3)",3.1,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 4, 2, 4, 'n/a', 4, 4)",3.2,"(3, 'n/a', 2, 'n/a', 2, 4, 4, 'n/a', 4, 2, 2, 'n/a', 4, 2)",2.9,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 4, 2, 3, 'n/a', 4, 3)",3.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 4)",4.0,"(4, 4, 4)",4.0,"(4, 4, 4)",4.0,"(4, 4, 4)",4.0,"(1, 1, 1)",1,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 4, 3, 3, 'n/a', 4, 3)(4, 4, 4)",3.55,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 4, 2, 4, 'n/a', 4, 4)(4, 4, 4)",3.6,"(3, 'n/a', 2, 'n/a', 2, 4, 4, 'n/a', 4, 2, 2, 'n/a', 4, 2)(4, 4, 4)",3.45,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 4, 2, 3, 'n/a', 4, 3)(4, 4, 4)",3.5,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
31JUPBOORND45LB6M42H4UJSC0PL88,"(5, 3, 3, 'n/a', 2, 2, 3, 3, 3, 'n/a', 3, 'n/a', 'n/a', 4)",3.1,"(5, 3, 3, 'n/a', 2, 2, 3, 3, 3, 'n/a', 4, 'n/a', 'n/a', 4)",3.2,"(5, 3, 3, 'n/a', 2, 3, 3, 4, 3, 'n/a', 2, 'n/a', 'n/a', 3)",3.1,"(5, 3, 3, 'n/a', 2, 2, 3, 3, 3, 'n/a', 3, 'n/a', 'n/a', 4)",3.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 3, 3)",3.3333333333333335,"(4, 4, 3)",3.6666666666666665,"(3, 4, 3)",3.3333333333333335,"(4, 4, 3)",3.6666666666666665,"(1, 1, 1)",1,"(5, 3, 3, 'n/a', 2, 2, 3, 3, 3, 'n/a', 3, 'n/a', 'n/a', 4)(4, 3, 3)",3.216666666666667,"(5, 3, 3, 'n/a', 2, 2, 3, 3, 3, 'n/a', 4, 'n/a', 'n/a', 4)(4, 4, 3)",3.4333333333333336,"(5, 3, 3, 'n/a', 2, 3, 3, 4, 3, 'n/a', 2, 'n/a', 'n/a', 3)(3, 4, 3)",3.216666666666667,"(5, 3, 3, 'n/a', 2, 2, 3, 3, 3, 'n/a', 3, 'n/a', 'n/a', 4)(4, 4, 3)",3.3833333333333333,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
31S7M7DAGGZN353UP2DCVQFFQD9TL4,"(2, 3, 2, 'n/a', 2, 1, 1, 'n/a', 3, 3, 1, 'n/a', 'n/a', 2)",2.0,"(2, 3, 2, 'n/a', 2, 1, 1, 'n/a', 3, 3, 1, 'n/a', 'n/a', 1)",1.9,"(2, 3, 2, 'n/a', 2, 1, 1, 'n/a', 3, 3, 1, 'n/a', 'n/a', 1)",1.9,"(2, 3, 2, 'n/a', 2, 1, 1, 'n/a', 3, 3, 1, 'n/a', 'n/a', 1)",1.9,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(2, '#', 2)",2.0,"(3, '#', 3)",3.0,"(2, '#', 2)",2.0,"(2, '#', 2)",2.0,"(1, 0, 1)",1,"(2, 3, 2, 'n/a', 2, 1, 1, 'n/a', 3, 3, 1, 'n/a', 'n/a', 2)(2, '#', 2)",2.0,"(2, 3, 2, 'n/a', 2, 1, 1, 'n/a', 3, 3, 1, 'n/a', 'n/a', 1)(3, '#', 3)",2.45,"(2, 3, 2, 'n/a', 2, 1, 1, 'n/a', 3, 3, 1, 'n/a', 'n/a', 1)(2, '#', 2)",1.95,"(2, 3, 2, 'n/a', 2, 1, 1, 'n/a', 3, 3, 1, 'n/a', 'n/a', 1)(2, '#', 2)",1.95,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 0, 1)",1
32204AGAABLHC4YYEHZ74F7JJ2SGHB,"(3, 2, 1, 'n/a', 2, 3, 3, 'n/a', 5, 2, 3, 1, 'n/a', 'n/a')",2.5,"(1, 2, 2, 'n/a', 2, 1, 3, 'n/a', 4, 2, 1, 1, 'n/a', 'n/a')",1.9,"(2, 2, 2, 'n/a', 2, 2, 3, 'n/a', 4, 2, 2, 1, 'n/a', 'n/a')",2.2,"(2, 2, 2, 'n/a', 2, 2, 3, 'n/a', 4, 2, 2, 1, 'n/a', 'n/a')",2.2,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 3)",3.6666666666666665,"(3, 4, 2)",3.0,"(3, 4, 3)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(1, 1, 1)",1,"(3, 2, 1, 'n/a', 2, 3, 3, 'n/a', 5, 2, 3, 1, 'n/a', 'n/a')(4, 4, 3)",3.083333333333333,"(1, 2, 2, 'n/a', 2, 1, 3, 'n/a', 4, 2, 1, 1, 'n/a', 'n/a')(3, 4, 2)",2.45,"(2, 2, 2, 'n/a', 2, 2, 3, 'n/a', 4, 2, 2, 1, 'n/a', 'n/a')(3, 4, 3)",2.7666666666666666,"(2, 2, 2, 'n/a', 2, 2, 3, 'n/a', 4, 2, 2, 1, 'n/a', 'n/a')(3, 4, 3)",2.7666666666666666,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
