id,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority,text,title
3SD15I2WD230L32TNJ1JOUTK6J863T,"('n/a', 3, 3, 'n/a', 3, 1, 2, 'n/a', 'n/a', 3, 4, 4, 2, 'n/a', 4)",2.9,"('n/a', 3, 3, 'n/a', 3, 1, 2, 'n/a', 'n/a', 3, 4, 2, 3, 'n/a', 4)",2.8,"('n/a', 2, 3, 'n/a', 3, 1, 2, 'n/a', 'n/a', 3, 4, 3, 1, 'n/a', 3)",2.5,"('n/a', 3, 3, 'n/a', 3, 1, 2, 'n/a', 'n/a', 3, 4, 3, 2, 'n/a', 4)",2.8,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Yes, in North Carolina, there is a three day waiting period to purchase a hand gun. This is after you have taken the time from work to take a state mandated fire arms safety course, go to your county's sheriff's office and fill out the necessary paperwork for a criminal background check and FBI search and fill out an application for hand gun purchase. In the mean time, you could have bought as many of what ever you want off a street corner in one day and be done with it. The criminals have it made in this country...why do they make honest people go through so much to get a hand gun? I know other states are even harder to deal with....New York being one of the toughest! They're trying to make honest people not want to even have guns.

Why isn't there a national standard on the gun law? Should individual states be able to create their own laws concerning something straight out of the Constitution?",Do you know of any gun control laws in america??
302OLP89DZGPL5AF6PTWX2Z08HBACP,"(2, 3, 3, 'n/a', 3, 'n/a', 3, 'n/a', 4, '#', 'n/a', 3, 2, 'n/a', 2)",2.7777777777777777,"(1, 3, 3, 'n/a', 3, 'n/a', 3, 'n/a', 3, '#', 'n/a', 2, 3, 'n/a', 2)",2.5555555555555554,"(3, 3, 3, 'n/a', 3, 'n/a', 4, 'n/a', 5, '#', 'n/a', 3, 1, 'n/a', 2)",3.0,"(2, 3, 3, 'n/a', 3, 'n/a', 3, 'n/a', 4, '#', 'n/a', 3, 2, 'n/a', 2)",2.7777777777777777,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"YES!  What good does it do to punish the lazy and let wife beating booze heads walk free?  Throw the potheads in prison???  What kind of logic is this?  Just becasue it has been illegal forever doesn't mean that it's right.  ""It's illegal for a reason"".  Well, spitting in the street is in some places too.  Should we throw you in jail for that?  Bet, the same idiot that I quoted would be throwing a fit if he was written a ticket for spitting in the street.  Luckily, there is some reform going on in some states and in many parts of California now, it's pretty much ignored.  Those intrested in this should get with NORML.  It's the National Organization for the Reform of Marjuana Laws.  Let's wake up.",Should America reform MArijuana laws?
302U8RURJZAS4XA46AT6907PSVQVNT,"(3, 2, 3, 2, 'n/a', 'n/a', 4, 'n/a', 'n/a', 4, 3, 4, 4, 'n/a', 4)",3.3,"(2, 2, 3, 3, 'n/a', 'n/a', 4, 'n/a', 'n/a', 3, 2, 3, 5, 'n/a', 5)",3.2,"(3, 2, 3, 2, 'n/a', 'n/a', 4, 'n/a', 'n/a', 3, 3, 4, 3, 'n/a', 3)",3.0,"(3, 2, 3, 2, 'n/a', 'n/a', 4, 'n/a', 'n/a', 3, 2, 4, 4, 'n/a', 4)",3.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Doc, be very careful with this. I'm a writer and an ex police officer. These people will have you surgically removing their boots from your own...Send an official certified letter to the actual original publisher of the material along with a permission form to use their content. And, if they don't get back to you, extract the info from another source. Protect yourself my friend. Their lawyers will eat your lunch and not even leave you a Twinkie! Also, a disclaimer on your site is still a good idea. Tina",Where can I find some lawyer's free consultation online especially on the matter of copyrights and trademark?
309D674SHZUU4FF7C3TSSDJ6QZWCBM,"(4, 3, 3, 'n/a', 3, 'n/a', 3, 'n/a', 3, 4, 'n/a', 4, 4, 'n/a', '#')",3.4444444444444446,"(4, 3, 3, 'n/a', 3, 'n/a', 3, 'n/a', 3, 4, 'n/a', 3, 5, 'n/a', '#')",3.4444444444444446,"(4, 3, 3, 'n/a', 3, 'n/a', 3, 'n/a', 4, 4, 'n/a', 4, 4, 'n/a', '#')",3.5555555555555554,"(4, 3, 3, 'n/a', 3, 'n/a', 3, 'n/a', 3, 4, 'n/a', 4, 4, 'n/a', '#')",3.4444444444444446,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Because they haven't thought through it properly. Just like the rest of us (including, no doubt, you), many of their opinions are a mix of other peoples opinions. The result is an inconsistent view (also note opinions on the death penalty). It is almost impossible to think through EVERY issue for yourself because there are so many.

In many cases it could be conservatism is masquarading as pro-life. They are not the same thing. Conservatism says whatever we used to do is right. Pro-life says that every human life is worth more than anything.

On the other hand, pro-choice could be called inconsistent. Just as an a parent may believe their life would be better if the foetus didn't exist, the U.S. may feel it more convenient if the nation of Iraq is a bloody mess.

Every unheard voice of every oppressed person, whether in Iraq or in the womb, is worth defending.",Hypocrites?
30EMX9PEVKSB4Z8XF2WL6L6EZWRSKG,"('n/a', 3, 2, 'n/a', 2, 2, 3, 'n/a', 'n/a', 3, 2, 4, 2, 'n/a', 5)",2.8,"('n/a', 3, 3, 'n/a', 2, 1, 2, 'n/a', 'n/a', 2, 2, 2, 1, 'n/a', 5)",2.3,"('n/a', 3, 3, 'n/a', 2, 2, 3, 'n/a', 'n/a', 2, 3, 3, 2, 'n/a', 5)",2.8,"('n/a', 3, 3, 'n/a', 2, 2, 3, 'n/a', 'n/a', 2, 2, 3, 2, 'n/a', 5)",2.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"i think prostitution is overrated, if people wanna have sex and get paid way not. a women can have sex with many men and get nothing is considered a whore, but if the men throw her a few dollars, she is a prostitute, why? why give it up for free. my take is if a guy friend of mine want's to have sex with me and my light bill is due, and i don't have it, hey, why not, get the bill paid and feel good while doing it",What is wrong with prostitution?
30OITAWPBQC2XUBQ0BTXCYLWFRY9HI,"(3, 1, 2, 'n/a', 'n/a', 2, 4, 4, 'n/a', 3, 3, 'n/a', 3, 'n/a', 4)",2.9,"(3, 1, 2, 'n/a', 'n/a', 1, 4, 5, 'n/a', 3, 3, 'n/a', 4, 'n/a', 4)",3.0,"(3, 1, 2, 'n/a', 'n/a', 2, 4, 5, 'n/a', 3, 4, 'n/a', 2, 'n/a', 3)",2.9,"(3, 1, 2, 'n/a', 'n/a', 2, 4, 5, 'n/a', 3, 3, 'n/a', 3, 'n/a', 4)",3.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"If the person is mentally handicapped and can prove it-(Doctor supported diagnosis) then I don't suppose the person should be prosecuted.  BUT, if someone is supposed to be taking care of or has guardianship of the mentally handicapped person, they may be held liable for not fully supervising.    I also think HUNGER is a mitigating circumstance in any food theft issue.  If it isn't, it should be.",is stealing always wrong?
30QQTY5GMKT3OXTHLD2CHHJGE9C7U5,"('n/a', 2, 2, 'n/a', 'n/a', 1, 3, 'n/a', 4, 3, 3, 3, '#', 'n/a', 4)",2.7777777777777777,"('n/a', 2, 2, 'n/a', 'n/a', 2, 3, 'n/a', 5, 4, 3, 2, '#', 'n/a', 5)",3.111111111111111,"('n/a', 2, 2, 'n/a', 'n/a', 1, 4, 'n/a', 4, 3, 4, 2, '#', 'n/a', 3)",2.7777777777777777,"('n/a', 2, 2, 'n/a', 'n/a', 1, 3, 'n/a', 4, 3, 3, 2, '#', 'n/a', 4)",2.6666666666666665,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Yes you do have officers out there that are racist. Its sad that you can not even trust the people out there that are supposed to protect you. But if you think about it, everyone is racist in their own little way. Some just do not even notice it. Racism is sad though and we should all look at each other the same way. People are kinda like crayons...

They come in different shapes, sizes, and colors but we all still have to live in the same box",Are Police racist?... U be the judge?
30U1YOGZGA53QT2NNLAY28BOFNUSD3,"('n/a', 3, 4, 'n/a', 'n/a', 2, 4, 'n/a', 4, 4, 3, 4, 2, 'n/a', 3)",3.3,"('n/a', 3, 4, 'n/a', 'n/a', 2, 4, 'n/a', 3, 4, 2, 2, 2, 'n/a', 3)",2.9,"('n/a', 3, 4, 'n/a', 'n/a', 2, 4, 'n/a', 3, 4, 3, 3, 1, 'n/a', 2)",2.9,"('n/a', 3, 4, 'n/a', 'n/a', 2, 4, 'n/a', 3, 4, 2, 3, 2, 'n/a', 3)",3.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Our constitutional right to privacy was definitely negated in this situation. If the government suspects someone of having terroristic capabilities, I do not think it would be too hard for them to get a warrant to eavesdrop the legal way. Bush is just trying cover his butts, as well as other members of our government are doing likewise. There are many conspiracy theories floating around concerning Bush and a few other members of our government, I think it is time the people of this nation take our government back, too many ""actors"" in power with selfish intentions!",Do you think President Bush acted without proper authority when he eavesdropped on suspected terrorists?
30UZJB2POHL42Z2FI0REWOFKAQX53G,"(2, 4, 3, 'n/a', 'n/a', 2, 'n/a', 'n/a', 'n/a', 5, 4, 4, 2, 4, 3)",3.3,"(3, 4, 3, 'n/a', 'n/a', 1, 'n/a', 'n/a', 'n/a', 5, 3, 4, 2, 4, 4)",3.3,"(2, 4, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', 'n/a', 5, 3, 4, 1, 4, 2)",3.1,"(3, 4, 3, 'n/a', 'n/a', 2, 'n/a', 'n/a', 'n/a', 5, 3, 4, 2, 4, 3)",3.3,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"This is one of the fundamental protections in a civilized society. We are now reduced to the level of a police state. I don't blame Bush for asking for this power; I blame a cowardly congress for granting it. That's one reason the nation rejected the GOP.

To answer the previous post, the President can declare ANYONE, not just foreigners, a ""person who might be aiding terrorists"", and then hold them indefinitely at an undisclosed location. Effectively, this has entirely negated habeas corpus. 

The President is not required to explain to a court why he believes someone has aided terrorists, so he could literally choose anyone, and no-one, not even the Supreme Court could require him to produce that person ever again - people can now just 'disappear' - as happens in facist dictatorships.",Has our government gone to far suspending Habeus Corpus?
311HQEI8RSPKAWNRR01KY9YVGRQZ7L,"(3, 2, 3, 'n/a', 'n/a', 2, 'n/a', 'n/a', 'n/a', 5, 4, 2, 3, 4, 4)",3.2,"(4, 2, 3, 'n/a', 'n/a', 2, 'n/a', 'n/a', 'n/a', 5, 3, 2, 3, 4, 4)",3.2,"(3, 2, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', 'n/a', 5, 4, 2, 2, 3, 4)",3.1,"(3, 2, 3, 'n/a', 'n/a', 2, 'n/a', 'n/a', 'n/a', 5, 3, 2, 3, 4, 4)",3.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"I think it's a good idea. That way, everyone at the school is on the same playing field...at least appearance-wise. Those students who are less fortunate and don't have much money to buy clothes or have a lot of clothes don't have to worry about what their going to wear. I think it helps self-esteem and allows them to concentrate more on schoolwork.",is wearing a uniform at school a good idea or not?
311HQEI8RSPKAWNRR01KY9YVGRR7ZU,"('n/a', 4, 4, 'n/a', 'n/a', 4, 4, 'n/a', 4, 5, 3, 4, 2, 'n/a', 4)",3.8,"('n/a', 4, 4, 'n/a', 'n/a', 3, 4, 'n/a', 3, 5, 3, 4, 3, 'n/a', 5)",3.8,"('n/a', 4, 4, 'n/a', 'n/a', 3, 4, 'n/a', 4, 5, 3, 4, 2, 'n/a', 4)",3.7,"('n/a', 4, 4, 'n/a', 'n/a', 3, 4, 'n/a', 4, 5, 3, 4, 2, 'n/a', 4)",3.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"I don't know if this fits in with the emphasis in your class, but this is my personal view...

Historically, when human rights were being defined women were not included.

For example: The US Constitution was written to protect and preserve the rights of citizens of the newly-formed United States. Women, however, were not believed to have all of the rights enshrined in that document and had to struggle to have their rights as citizens recognized.
.
Although any discussion of human rights includes women by definition, the overall umbrella of ""human rights"" is not always seen as addressing issues specific to the female gender. These issues include child-bearing, sexual abuse and oppressive cultural traditions/laws which prevent women from enjoying the ""human rights"" that men have.

In a nutshell, when someone says ""women's rights"" they are  talking about human rights that women do not have yet---or they are discussing something gender-specific.

I hope this helps.",Why is the issue of women’s rights considered separately from general issues of human rights?
3126F2F5F8CB570VRZHODLOYSFOEP2,"('n/a', 'n/a', 2, 'n/a', 3, 3, 3, 'n/a', 4, 5, 3, 3, 2, 'n/a', 3)",3.1,"('n/a', 'n/a', 2, 'n/a', 3, 1, 3, 'n/a', 5, 5, 2, 2, 3, 'n/a', 4)",3.0,"('n/a', 'n/a', 2, 'n/a', 3, 3, 4, 'n/a', 4, 5, 3, 4, 1, 'n/a', 3)",3.2,"('n/a', 'n/a', 2, 'n/a', 3, 2, 3, 'n/a', 4, 5, 2, 3, 2, 'n/a', 3)",2.9,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Seek legal advice. I mean if your gonna loose your job anyway and maybe your home for lack of money. What have you got to loose? Your kids could starve you could loose everything you own. Do something before that happens. They company will be heartbroken I'm sure!!!!!!  Most of them couldn't care less about there people, and will try to get you to quit or mess up so they can terminate your employment. Seen it to many times. Just ask a lawyer about you case, they don't have to know you asked them. The lawyer will tell you if you even have a chance. Won't cost to ask!",hARRASSMENT AT WORK FROM A COMP CASE SETTLED 2-3 YRS AGO.WHO PROTECTS ME FROM THIS.LOTS OF FIRING ON MY JOB?
31ANT7FQN8BJW79EXLGG0IGUTVFH5Z,"('n/a', 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 4, 3, 3, 4, 3, 'n/a', 4)",3.3,"('n/a', 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 3, 3, 2, 4, 4, 'n/a', 4)",3.2,"('n/a', 3, 3, 'n/a', 'n/a', 2, 5, 'n/a', 3, 3, 3, 4, 1, 'n/a', 3)",3.0,"('n/a', 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 3, 3, 3, 4, 2, 'n/a', 4)",3.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"No.

Any society that values the value of a human life and promotes non-violent solutions would be hypocritical to include capital punishment in their justice system.

With a fallible justice system, there is always the risk that innocent people will be executed.

Where punnishments are decided by mortals, there is a risk that the harsher sentences are handed out according to prejudice.

Where the best barristers are available to those with the most money, there is always a risk that the poor are disadvantaged.",death penality?
31KPKEKW4AMAANKR0N08XCH5HA00BI,"('n/a', 3, 1, 'n/a', 3, 2, 2, 'n/a', 'n/a', 4, 3, 4, 3, 'n/a', 2)",2.7,"('n/a', 3, 2, 'n/a', 3, 3, 3, 'n/a', 'n/a', 2, 4, 2, 3, 'n/a', 2)",2.7,"('n/a', 3, 2, 'n/a', 3, 2, 3, 'n/a', 'n/a', 3, 3, 2, 2, 'n/a', 1)",2.4,"('n/a', 3, 2, 'n/a', 3, 2, 3, 'n/a', 'n/a', 3, 4, 3, 3, 'n/a', 2)",2.8,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Scott Peterson was the white juxtapostion to OJ. He wasn't a celebrity, he was an ""everyman."" Like OJ, he killed the mother of his children. The similarities stop there. He and Laci, were nice looking so the TV images were good. We watched it for the same reason we watched Michael Douglas and Glen Close in Fatal Attraction. Scott is just an average white guy. As with most people who have an affair, particularly when the wife is at home pregnant, his version of reality went off the reservation. It was a warning sign to the rest of us. 1) Don't lose sight of reality and think that life will be great after you kill your pregnant wife and hook up with the psycho-chic who was f**king you while your wife was pregnant. 2) If you are an average white guy, you do not get off for a crime like OJ got off. It still seems that a black celebrity can work his celebrity magic on a jury - right Michael?",Why did the Scott Peterson Case get so much media attention?
31KSVEGZ341QYK21PRFJ4MVD01GWRR,"(4, 3, 3, 'n/a', 'n/a', 3, 4, 'n/a', 'n/a', 4, 4, 4, 4, 'n/a', 4)",3.7,"(3, 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 'n/a', 3, 4, 4, 5, 'n/a', 4)",3.5,"(4, 3, 3, 'n/a', 'n/a', 3, 5, 'n/a', 'n/a', 3, 4, 4, 3, 'n/a', 4)",3.6,"(4, 3, 3, 'n/a', 'n/a', 3, 4, 'n/a', 'n/a', 3, 4, 4, 4, 'n/a', 4)",3.6,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Do you mean ""employee""? And what's ""unfair dismissal""? In most states, employment is at-will, that means an employer can dismiss an employee at anytime for any reason or no reason at all.  Just because you don't like the reason they gave doesn'tmean you have an action against them for firing you.

However, there are restrictions.  Employees cannot be fired because they are a member of a protected class (i.e. age, race, gender, disability).  They cannot be fired, for example, if they were whisleblowers in most states.  

SEEK ATTORNEY ADVICE to see if you have an employment discrimination or unlawful termination claim. Most plaintiffs' lawyers who handle employment work will have an initial consultation with you for free and will take your case on a ""Contigency"" so you don't have to pay for legal fees unless you win your case.  Contact your local bar association for a reference.",What rights does the employer have when an employer claim an unfair dismissal?
31KSVEGZ341QYK21PRFJ4MVD01HRWN,"(5, 3, 3, 'n/a', 'n/a', 3, 'n/a', 5, 'n/a', 3, 4, 4, 5, 'n/a', 5)",4.0,"(5, 3, 3, 'n/a', 'n/a', 3, 'n/a', 5, 'n/a', 3, 4, 4, 5, 'n/a', 5)",4.0,"(4, 3, 3, 'n/a', 'n/a', 4, 'n/a', 5, 'n/a', 3, 4, 4, 4, 'n/a', 5)",3.9,"(5, 3, 3, 'n/a', 'n/a', 3, 'n/a', 5, 'n/a', 3, 4, 4, 5, 'n/a', 5)",4.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"It's not the reaction times -- it's the crime itself you're punished for.

Driving while intoxicated is a special case because there are special laws regulating alcholol and other intoxicant. But while it's easy to test for drug/alcohol use in an objective blood test, it's almost impossible to test for emotional or situational impairments.

So, driving while intoxicated can be punished by itself, separately, because there can be objective standards. But anything else can only be punished based on the objective results.",Why aren't we held responsible for our reaction time when operating a motor vehicle?
31MBOZ6PAO06HO1J3GIM6GFB2TALCI,"(1, 1, 2, 'n/a', 'n/a', 1, 'n/a', 'n/a', 'n/a', 1, 4, 1, '#', 3, 2)",1.7777777777777777,"(3, 1, 2, 'n/a', 'n/a', 1, 'n/a', 'n/a', 'n/a', 1, 4, 1, '#', 3, 1)",1.8888888888888888,"(2, 1, 2, 'n/a', 'n/a', 1, 'n/a', 'n/a', 'n/a', 1, 4, 1, '#', 3, 1)",1.7777777777777777,"(2, 1, 2, 'n/a', 'n/a', 1, 'n/a', 'n/a', 'n/a', 1, 3, 1, '#', 3, 1)",1.6666666666666667,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"If you want to ask for forgiveness direct from GOD through Jesus Christ, then be a Christian not a Catholic because a catholic's sins are forgiven through the pope or father of the Catholic Church. Catholics worship saints and idols like Virgin Mary and so on, whereas Christian worship only God in Jesus Christ. Those are just some of the many differences between Christians and Catholics.Pick your choice wisely.... If I'm wrong, do correct me.May God Bless you.",What is best? Catholicism or Christianity?
31MCUE39BKV2IWRZZWA50L690ZB3GW,"('n/a', 4, 5, 'n/a', 3, 1, 4, 'n/a', 'n/a', 4, 4, 4, 4, 'n/a', 5)",3.8,"('n/a', 4, 5, 'n/a', 3, 1, 4, 'n/a', 'n/a', 5, 4, 4, 5, 'n/a', 4)",3.9,"('n/a', 4, 5, 'n/a', 3, 1, 4, 'n/a', 'n/a', 4, 5, 4, 3, 'n/a', 4)",3.7,"('n/a', 4, 5, 'n/a', 3, 1, 4, 'n/a', 'n/a', 5, 4, 4, 4, 'n/a', 4)",3.8,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Disagree.  Firstly, it is the people of Singapore - not outsiders - who should make that decision.

Secondly, low crime rates in Singapore are directly attributable to their non-tolerance of those who seek to undermine society.  Singapore is a society which tolerates all cultures and religions and welcomes their diversity - but it will not pander to a minority who seek to destroy the society they have created.

However, the death penalty in itself is not the reason for the high quality of life in Singapore.  It is merely one component of a society which believes that protecting the innocent is more important than protecting the guilty.

Incidentally, the previous writer's argument that the death penalty is 'more expensive' than life in prison is only true in the USA, which has an incredibly complex appeals process that leads to legal manouvering rather than true justice.",The death penalty should be abolished in Singapore. Do you agree?
31MCUE39BKV2IWRZZWA50L690ZBG39,"(1, '#', 3, 'n/a', 3, 'n/a', 1, 'n/a', 4, 'n/a', 'n/a', 4, '#', 4, 2)",2.75,"(1, '#', 3, 'n/a', 3, 'n/a', 1, 'n/a', 4, 'n/a', 'n/a', 2, '#', 3, 1)",2.25,"(1, '#', 3, 'n/a', 3, 'n/a', 1, 'n/a', 3, 'n/a', 'n/a', 3, '#', 4, 1)",2.375,"(1, '#', 3, 'n/a', 3, 'n/a', 1, 'n/a', 4, 'n/a', 'n/a', 3, '#', 4, 1)",2.5,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Our borders should be closed, we are at war we can not afford to take care of these people, we are not even taking care of ours. No one has a reason to teach them English, they can learn to speak English before coming over her to take the test. If I go to a foreign country I don't expect them to take the time to teach me their language, not even realistic. They need to go work at bettering their country just like we are trying to do. How many of these ""illegal immigrants"" are fighting in our war? They need to go home and fix their country, while we try to fix ours, we do not have what it takes to keep everyone up any more. Close our borders till we are on our feet again...and if you think we are on our feet do some checking around, it won't take you long to see what a shape we are in. You ask a very good question.",Why does America allow foreigners to come to this country & live off of welfare?
31N9JPQXIPRNMWFK1LC2UZGGKGFHNP,"('n/a', 1, 1, 'n/a', 'n/a', 2, 'n/a', 4, 4, 4, 3, 2, 1, 'n/a', 1)",2.3,"('n/a', 1, 2, 'n/a', 'n/a', 3, 'n/a', 4, 3, 3, 3, 2, 1, 'n/a', 1)",2.3,"('n/a', 1, 2, 'n/a', 'n/a', 1, 'n/a', 4, 2, 3, 3, 2, 1, 'n/a', 1)",2.0,"('n/a', 1, 2, 'n/a', 'n/a', 2, 'n/a', 4, 3, 3, 3, 2, 1, 'n/a', 1)",2.2,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Be careful. If you keep making sense, they'll start listening to your phone calls and reading your e-mail. Oops...too late.

Frankly, if they really wanted to ""defend marriage"", they should repeal all divorce laws and make adultery a felony. That would ""defend marriage"" - except half of Congress would be sitting in jail. [probably not a bad idea]","How does a ban on homosexual marriage ""defend"" heterosexual marriage?"
31S7M7DAGGZN353UP2DCVQFFQFALT1,"(2, 1, 3, 'n/a', 1, 'n/a', 3, 'n/a', 4, 5, 'n/a', 4, 2, 'n/a', 5)",3.0,"(2, 1, 3, 'n/a', 1, 'n/a', 3, 'n/a', 4, 4, 'n/a', 2, 1, 'n/a', 5)",2.6,"(1, 1, 3, 'n/a', 1, 'n/a', 2, 'n/a', 4, 4, 'n/a', 3, 1, 'n/a', 5)",2.5,"(2, 1, 3, 'n/a', 1, 'n/a', 3, 'n/a', 4, 4, 'n/a', 3, 1, 'n/a', 5)",2.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"How can it not?
Inside they have their own laws, and I do not mean prison laws.
To live you obey them, if not you could very well end up dead.
It is sad to say but some of our prisons are run by the gangs inside them.
The prisoners behind bars have it so good any more that prison is no deterrent to crime at all.",Do prisions create a criminal personality?
31SIZS5W59OLEN6FDIGDCXDRC00RQJ,"('n/a', 3, 3, 'n/a', 'n/a', 2, 3, 4, 'n/a', '#', 3, 3, 2, 'n/a', 5)",3.111111111111111,"('n/a', 3, 4, 'n/a', 'n/a', 2, 3, 5, 'n/a', '#', 3, 2, 3, 'n/a', 5)",3.3333333333333335,"('n/a', 3, 4, 'n/a', 'n/a', 3, 2, 5, 'n/a', '#', 3, 2, 2, 'n/a', 5)",3.2222222222222223,"('n/a', 3, 4, 'n/a', 'n/a', 2, 3, 5, 'n/a', '#', 3, 2, 2, 'n/a', 5)",3.2222222222222223,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"If you are speaking of having the government interfere with what we as parents and responsible adults do to teach our children, then no. With regards to the FCC, and what is transmitted over the airwaves and is available for public display, yes. However, the government should also set absolute specifics for such media outlets. 

But when it comes to moral standards, parents, should simply get off their lazy asses, and teach their children right from wrong, talk with them and keep an open line of communication.",Should our country re-evaluate our moral standards?
32CXT5U14GC7OBY0VIUIVHFBPTI8UT,"('n/a', 3, 3, 'n/a', 'n/a', 3, 4, 'n/a', 4, 3, 3, 4, 4, 'n/a', 5)",3.6,"('n/a', 3, 3, 'n/a', 'n/a', 2, 3, 'n/a', 4, 3, 3, 4, 5, 'n/a', 5)",3.5,"('n/a', 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 4, 3, 3, 4, 3, 'n/a', 5)",3.4,"('n/a', 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 4, 3, 3, 4, 4, 'n/a', 5)",3.5,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Since this is a family member, you have to work things out.  Confront them privately and tell them to stop it.  Threaten to tell the whole family if they do not repay what they took-not just from you but your entire family.  

Do not fall for sob stories.  The time for sob stories was before she took the money.  

What did she need the money for?  Gambling, drugs, etc? Then demand that she gets counciling.  If it was for a valid reason, then you need to be firm but fair.  This is not how people behave; especially towards family.

Avoid getting the police involved if possible.  This will only lead to being on Dr. Phil.  Change the locks and explain she is no longer welcome in your house.",Stealing....?
